method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,feature,feature_index,posterior_mean,posterior_std,ci_lower_95,ci_upper_95,ci_width,p_positive,p_negative,sign_confidence,n_explained_instances,n_train,n_test,sensitivity_type,posterior_samples,lambda_hyb
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.013857656658103729,0.006289927777515013,0.0015488199873124977,0.025854573875162327,0.02430575388784983,0.56,0.44,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,1.1640902139430256e-05,0.0015488977028622548,-0.0029524567084569953,0.003013730303486903,0.0059661870119438985,0.5539999999999999,0.446,0.6234666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.0027627159568563275,0.008741754779056558,-0.014038583699045959,0.01959390931598029,0.03363249301502625,0.5979333333333333,0.40206666666666663,0.8611333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0006088757648334915,0.0006736962331589755,-0.0006857185298649892,0.001948448835868863,0.0026341673657338523,0.7791333333333332,0.22086666666666666,0.9980666666666668,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.00044110390958408067,0.007538696436608046,-0.015121856018663478,0.014202719159627309,0.029324575178290787,0.5104666666666666,0.4895333333333333,0.6664666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.0010693252878140797,0.003343906740206854,-0.005395786033611374,0.007537929231787683,0.012933715265399057,0.36393333333333333,0.6360666666666667,0.9888666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.0036457146930928856,0.004561155310072891,-0.005209781848297922,0.012510063571586079,0.017719845419884,0.7778,0.22219999999999998,0.9964666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.000928440067577931,0.005293372464333298,-0.00931431460264696,0.011075693256711388,0.020390007859358347,0.40773333333333334,0.5922666666666667,0.9516,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.00024044178252744734,0.0012428430188076369,-0.002151609999712455,0.0026210213095979817,0.004772631309310437,0.6644666666666668,0.33553333333333335,0.795,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00024186710815361445,0.00045119352823081604,-0.0006391638952448452,0.0011369557574422856,0.001776119652687131,0.2667333333333333,0.7332666666666667,0.9858,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.00022906340803632145,0.0004748909481175216,-0.0006792948629724499,0.0011315196143011311,0.001810814477273581,0.2734666666666667,0.7265333333333334,0.9741333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0012053597835663345,0.0019545298601970035,-0.002615287583270479,0.004921202573712431,0.00753649015698291,0.7560666666666667,0.24393333333333334,0.9920666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.00019695897833337396,0.007182233683434544,-0.013857227267785035,0.014058762369750333,0.027915989637535367,0.62,0.38,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.001463950913437285,0.005018780019524553,-0.01105628438826425,0.008232625266985677,0.019288909655249927,0.6377333333333334,0.3622666666666667,0.9949333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0006347014059247316,0.002689788944312571,-0.004553330227374579,0.0058212900917004595,0.010374620319075038,0.6798000000000001,0.32020000000000004,0.8763333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0015919003250614424,0.007508544105794065,-0.013047420392918055,0.016228352553418625,0.02927577294633668,0.6031333333333333,0.3968666666666667,0.7819333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,1.2535006259168388e-05,0.0003559013715798884,-0.0006867337270993304,0.0006882126877190379,0.0013749464148183682,0.5164,0.4836,0.5493333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,-0.00016140915878121696,0.004086416172195343,-0.008076248296984103,0.007690395075064349,0.01576664337204845,0.45733333333333337,0.5426666666666666,0.6078666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,4.952104103378265e-05,0.0005544359289554407,-0.0010591150992327744,0.001111885610131619,0.0021710007093643934,0.7345999999999999,0.26539999999999997,0.9538,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00011982187834129284,0.00093323564764236,-0.0016751046414872537,0.0019353009606797103,0.003610405602166964,0.28606666666666664,0.7139333333333333,0.9471333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,1.1281298537232367e-05,0.001940763030379308,-0.0037942052390779906,0.003808620337328604,0.007602825576406594,0.5568,0.4432,0.6164000000000001,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0014213331766531694,0.003027539580532566,-0.0044363441523016765,0.00716472027870679,0.011601064431008466,0.738,0.262,0.9952,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.001405424326306372,0.004242180332456857,-0.00685260268680214,0.009591476295971102,0.01644407898277324,0.7001999999999999,0.2998,0.9996666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.00015621833078778102,0.0007428692195312974,-0.0015866923474892446,0.0012413925364465625,0.0028280848839358076,0.7031999999999999,0.2968,0.9206666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,9.706330486372503e-05,0.008181993782668677,-0.015756257068177168,0.01608337206684862,0.03183962913502578,0.46686666666666665,0.5331333333333333,0.7976666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,5.053710505472729e-05,0.00814527808250034,-0.01586844626597965,0.01552364315320166,0.03139208941918131,0.45966666666666667,0.5403333333333333,0.8123333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.0035220153870089495,0.007659678998428921,-0.011296395470291654,0.01830523860260133,0.029601634072892985,0.7164666666666666,0.2835333333333333,0.9514,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.00015231747401789835,0.0007922749996711456,-0.0016950337030374849,0.0013566136710850205,0.0030516473741225053,0.7030666666666667,0.2969333333333333,0.9229333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.00023254909759223106,0.0019488973189066752,-0.003558426509701511,0.003972099161512237,0.007530525671213748,0.4632,0.5367999999999999,0.6268,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.0015784661089985135,0.008863661653406449,-0.015932748948855303,0.018515612745731675,0.034448361694586975,0.5768,0.4232,0.9852,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,3.781756665847196e-05,0.007052389768332918,-0.013418904607290815,0.013789444543662144,0.027208349150952958,0.4991333333333333,0.5008666666666667,0.5246,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,6.29504734909043e-05,0.004742335077046323,-0.009138634070231662,0.009229179034821759,0.01836781310505342,0.5137333333333334,0.4862666666666666,0.5365333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,0.0012293605593842972,0.003940825394258109,-0.006314748897167446,0.008827366423400089,0.015142115320567535,0.7199333333333334,0.2800666666666667,0.9999333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.004432971189197421,0.0064954069322181625,-0.008155776709647981,0.016859397404246353,0.025015174113894333,0.46,0.54,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00021006947241377784,0.001642154514260673,-0.0030124286315870406,0.003374492835338799,0.00638692146692584,0.6142,0.3858,0.7211333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,2.1501309152510783e-06,0.00025754961570309336,-0.0005121606261371267,0.0005047434598408804,0.0010169040859780074,0.49700000000000005,0.503,0.5207333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0001669643210811721,0.0006493402745372807,-0.0010870484363436886,0.001430460119026354,0.002517508555370043,0.7509333333333333,0.24906666666666666,0.9833333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.00038410297664553304,0.0035766890538534934,-0.006559925990450073,0.007500958429698761,0.014060884420148833,0.5776,0.4224,0.6661333333333332,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0004166643232762102,0.005819876734138011,-0.010875376760765049,0.01173051421742258,0.02260589097818763,0.6596666666666667,0.3403333333333333,0.9974,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,2.5812648084196412e-05,7.703949518320513e-05,-0.0001223700681414032,0.0001767955774746407,0.0002991656456160439,0.624,0.376,0.7277333333333335,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.0017776735575291077,0.0060321476217685245,-0.009810794238183209,0.013379908244095112,0.023190702482278322,0.42,0.58,0.9998666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-1.938550189201235e-05,0.00027549936541264384,-0.0005541799629257278,0.0005167676169450497,0.0010709475798707775,0.5801333333333334,0.41986666666666667,0.6478666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-2.2912752716889832e-05,4.6711209925551864e-05,-0.00011229644236189035,6.853626081505339e-05,0.00018083270317694372,0.3253333333333333,0.6746666666666666,0.8164,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.0025586687674800913,0.002328939721351378,-0.0018270977027577734,0.007027084257601949,0.008854181960359723,0.3606666666666667,0.6393333333333334,0.9985333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-0.00017069770854099178,0.002247866053520758,-0.00451943961720936,0.004165081010828275,0.008684520628037635,0.6214,0.3786,0.7968666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,9.481184340634639e-05,0.0008755682370753698,-0.0015451264158034708,0.0018081716920743019,0.0033532981078777725,0.2708,0.7292000000000001,0.9801333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.008727761540796897,0.007868014684759322,-0.006326060385163048,0.02383090930438589,0.030156969689548938,0.56,0.44,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.000581430122986403,0.0007378684827441299,-0.000840942069029625,0.002043799638189586,0.0028847417072192113,0.2852,0.7148,0.9869333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.002863054761528572,0.003730723215107504,-0.004345690839455113,0.010042421037908129,0.014388111877363241,0.38,0.62,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.012813578551545706,0.029295997590879502,-0.04383498503990011,0.06863248602126236,0.11246747106116248,0.5385333333333333,0.4614666666666667,0.9862666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.01892199328568952,0.02441973754908643,-0.02863230189321546,0.06530837312824908,0.09394067502146454,0.6000666666666666,0.3999333333333333,0.9999333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.0631662082406514,0.024794999599408993,0.014716064014754998,0.11070044815776947,0.09598438414301448,0.64,0.36,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.004587171624729048,0.03049675286432192,-0.05456432654157604,0.06464851464200055,0.11921284118357658,0.4818,0.5182,0.8547333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.001536299181582856,0.028115935002393528,-0.052591113255631816,0.05627024609785055,0.10886135935348236,0.4404,0.5596,0.9918666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,0.00013684012929604219,0.020572233772386945,-0.03964846196949633,0.039236894512454025,0.07888535648195036,0.5381333333333334,0.46186666666666665,0.5961333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,-0.001650314704985228,0.03321679505100384,-0.0647722303775505,0.06121494662426354,0.12598717700181403,0.4441333333333333,0.5558666666666666,0.6917333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.005388304774238085,0.006340368213763093,-0.006796410826785151,0.017654468271025722,0.024450879097810872,0.7394,0.2606,0.9992666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.014104648075914295,0.006270098766144664,0.002069038999761386,0.026340003273762038,0.02427096427400065,0.76,0.24,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,0.0002657571364611909,0.0011434863539511058,-0.0019416443376194495,0.0023795940881899138,0.004321238425809363,0.38713333333333333,0.6128666666666667,0.7615333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.02952908877177934,0.006999665249443762,0.015988889305529427,0.042827677100245855,0.02683878779471643,0.62,0.38,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,0.0004225411834284066,0.001026104751404115,-0.0015515716106547723,0.0023731707763614586,0.003924742387016231,0.7796666666666667,0.22033333333333335,0.9992666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.006489696655885473,0.005885961463938541,-0.004855667926003876,0.01792024630285029,0.02277591422885417,0.46,0.54,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,1.6095094283821138e-05,0.0012510493332901062,-0.0023367438840092227,0.0025236138248740997,0.004860357708883323,0.5559333333333334,0.44406666666666667,0.6242,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,-0.00040564959450894306,0.008738623442245847,-0.017246999827209026,0.016411286903974052,0.033658286731183075,0.4785333333333333,0.5214666666666666,0.8621333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.001569528557500055,0.0009791695513965762,-0.00035098850211964886,0.003424098449620117,0.0037750869517397655,0.8388666666666666,0.16113333333333332,0.9980666666666668,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.00023407305179844187,0.007857253740924358,-0.015477185411618844,0.015085895335045028,0.03056308074666387,0.5179333333333334,0.48206666666666664,0.6663333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,-0.000265192590404059,0.0031023043427218953,-0.006287468019165881,0.0057690941726757485,0.01205656219184163,0.30373333333333336,0.6962666666666667,0.9886666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.0030336756222684082,0.0039848836993609405,-0.004807178369604843,0.010824974226100565,0.01563215259570541,0.7776666666666666,0.22233333333333336,0.9964666666666666,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0022610359858555385,0.006109100105014057,-0.009780353619746494,0.013861359457140838,0.023641713076887335,0.44179999999999997,0.5582,0.9515333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.0003150523189216853,0.0009032298818166056,-0.0014179704558775984,0.0021190338028639058,0.0035370042587415046,0.68,0.32,0.7942666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00024124445866335862,0.00045791200299118915,-0.0006235647645019605,0.0011676707085474614,0.0017912354730494219,0.24719999999999998,0.7528,0.986,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.0002239676442268319,0.00047665273434889256,-0.0006955033567167707,0.0011226830793067083,0.0018181864360234789,0.2544666666666667,0.7455333333333333,0.9743333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.00087156279465193,0.0021402031820938294,-0.003264092117652036,0.004952445898199545,0.008216538015851581,0.7552,0.24480000000000002,0.9921333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.004841243322072888,0.007282870957722012,-0.009291270457348497,0.019013105469695042,0.02830437592704354,0.7,0.3,1.0,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,0.0016342436440201374,0.005166977683928559,-0.0083181766596823,0.011659653999758981,0.01997783065944128,0.7373999999999999,0.2626,0.9948666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0005003339407723662,0.0029125558658316675,-0.005061706892982475,0.006153885919642403,0.011215592812624877,0.6845333333333333,0.3154666666666667,0.8753333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0009429326586043954,0.007814479567173637,-0.014294629826976222,0.016153726142238995,0.030448355969215215,0.5810666666666667,0.4189333333333333,0.7816,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,1.6209639108509865e-05,0.00024322408834323247,-0.00047024140827455776,0.00047400296682676557,0.0009442443751013234,0.5197999999999999,0.4802,0.5487333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,8.24399280846205e-05,0.004605319322550958,-0.008831350354568628,0.00897357627390946,0.017804926628478088,0.46799999999999997,0.532,0.61,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,0.00040272024386469636,0.00039356795604398383,-0.00036040846957530447,0.0011660121519686212,0.0015264206215439254,0.7712666666666667,0.22873333333333334,0.9532666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00036439157916213794,0.00110834289932324,-0.001801111866846474,0.0024966163631375184,0.004297728229983992,0.2870666666666667,0.7129333333333334,0.948,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,1.5236654489578884e-05,0.0019127937619376034,-0.0037951166522658688,0.0036438417199398093,0.0074389583722056785,0.5606666666666666,0.4393333333333333,0.6161333333333333,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0011119731725047026,0.003586584366648069,-0.005703879636247751,0.007990333373100462,0.013694213009348213,0.7372,0.26280000000000003,0.9954666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0021142572960663603,0.004604196440887667,-0.006806192885293692,0.01096576816280666,0.01777196104810035,0.7198,0.2802,0.9996666666666667,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,0.00012344178689484612,0.0005813515330224116,-0.0009712881447987428,0.0012440308316245543,0.0022153189764232972,0.7359333333333333,0.26406666666666667,0.9211333333333332,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.0011602403462717124,0.008305977226402732,-0.015055071239674868,0.017272772081879533,0.0323278433215544,0.5172,0.4828,0.7985333333333334,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.001191191572765345,0.00825821704553361,-0.014804825246004329,0.017035730225796755,0.031840555471801084,0.5123333333333333,0.48766666666666664,0.8126000000000001,50,900,100,full_grid,300,0.25
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.0038053187657288833,0.0070973871873337945,-0.009852033190638942,0.017662539467530033,0.027514572658168972,0.7355333333333333,0.2644666666666666,0.9520666666666666,50,900,100,full_grid,300,0.25
