method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,train_fraction,training_size,feature,feature_index,posterior_mean,posterior_std,ci_width,sign_confidence,n_explained_instances
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__foreign_worker_yes,60,-0.0003231287085935235,0.00436968147943581,0.016905630674410164,0.6846,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__housing_for free,50,-0.0012101175812106644,0.009098038744056987,0.03557494557902997,0.917,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__housing_own,51,0.0026578768498626486,0.03279949791998999,0.1272391509473591,0.9456,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__housing_rent,52,0.0009497405380630267,0.023966095794465153,0.09252599320111698,0.63548,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__job_high qualif/self emp/mgmt,53,0.0008707951372821512,0.013474901979800155,0.0524857164114678,0.73944,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__job_skilled,54,0.005922398437807772,0.03460986605985205,0.13437267407716702,0.68644,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__job_unemp/unskilled non res,55,0.0009958289981866096,0.0027954104742247215,0.010963823817495437,0.72616,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__job_unskilled resident,56,-0.004776851442676111,0.01909616303333757,0.07437155087565829,0.7721600000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_parties_co applicant,40,0.00027773308889082125,0.0030982362891003256,0.01220609894061034,0.61116,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_parties_guarantor,41,-0.0028255545328807335,0.006615736622960798,0.025994958106640573,0.7781199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_parties_none,42,-0.0008906124780355772,0.011079331434945196,0.04301356412858128,0.5727599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_payment_plans_bank,47,-8.154314332758903e-05,0.01958400396664163,0.07603666914525456,0.74524,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_payment_plans_none,48,0.0002643646378956129,0.026233985768854544,0.10269238251597455,0.86212,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__other_payment_plans_stores,49,0.00017255904727538722,0.005624843957429118,0.02200552938535583,0.6769200000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__own_telephone_none,57,0.010741218904016669,0.036443363426630196,0.14200745196031916,0.88236,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__own_telephone_yes,58,0.011957479779562004,0.035647345440970424,0.13868918231416896,0.91344,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__personal_status_female div/dep/mar,36,0.0249568174976188,0.03312500281513652,0.13051296061024467,0.8667999999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__personal_status_male div/sep,37,-1.784838509396948e-05,0.0026991582822663207,0.010443167010383564,0.52324,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__personal_status_male mar/wid,38,0.002359306379574855,0.010584258349865842,0.04124676964119886,0.78084,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__personal_status_male single,39,0.048773949643362416,0.03859344374609593,0.1503828455490099,0.9675199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__property_magnitude_car,43,0.00649909472941885,0.03311295886008184,0.12890936157157973,0.91388,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__property_magnitude_life insurance,44,-0.00030241544975554997,0.022611737423454105,0.08765134806485474,0.59172,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__property_magnitude_no known property,45,-0.007536176529461211,0.018099144261204507,0.07056154279791887,0.9714,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__property_magnitude_real estate,46,-0.0033328594011471442,0.0321551734659201,0.1254681143053592,0.64324,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_business,16,0.0022840570055172953,0.007132074591767738,0.027806477164867102,0.92568,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_domestic appliance,17,3.524877886093319e-05,0.0017162894613042016,0.006718774825320772,0.52368,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_education,18,-0.00010899593698945664,0.004380339551000167,0.017010546003828658,0.89664,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_furniture/equipment,19,-0.0002425550305704622,0.017560477322118285,0.06832837648130123,0.7732000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_new car,20,0.0007411048237186655,0.028748311857415138,0.11243327912658618,0.5696800000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_other,21,-0.0001359343005313124,0.0010474962160317463,0.004097902867777847,0.65364,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_radio/tv,22,0.015118060954820095,0.029584405757676034,0.1160195087966283,0.9694799999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_repairs,23,-9.393639156764843e-05,0.0027299971227524467,0.010833731052583753,0.52668,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_retraining,24,-0.000121228114377973,0.0010488309200407803,0.004099382689997783,0.6562,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__purpose_used car,25,0.003612169115416847,0.010757208292552898,0.042288556104183944,0.90176,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_100<=X<500,26,0.0003189382972063669,0.01400922213362758,0.05442099921178704,0.91164,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_500<=X<1000,27,0.0013808045391859869,0.008333941756655285,0.03248728417588142,0.8288,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_<100,28,0.0035116139874377243,0.039715561000408496,0.15411192879586696,0.78468,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_>=1000,29,0.0006110056974615525,0.007272035385810445,0.0283396691313653,0.68676,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,cat__savings_status_no known savings,30,0.0017383998420648942,0.018794168582793827,0.07297756874223549,0.92392,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__age,4,0.07504980419289314,0.09565520967020857,0.3751941453443499,0.9740800000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__credit_amount,1,0.00437927636576833,0.09973557950706814,0.39071683088210485,0.55552,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__duration,0,0.011073540909553743,0.09468708292124703,0.36617895314593435,0.93076,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__existing_credits,5,0.009982011315935263,0.10826409371458041,0.4213600169197672,0.66384,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__installment_commitment,2,-0.021706732167211237,0.0986093235711984,0.3861958814797447,0.98968,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__num_dependents,6,-0.0054504850180095476,0.13111353611916843,0.513835102977014,0.5578,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,90,num__residence_since,3,-0.028582910993744538,0.11878655962846615,0.4666213940950083,0.7079599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_0<=X<200,7,0.002092959010198003,0.015621477138544657,0.06061590928465772,0.67792,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_<0,8,0.023856644136433465,0.01834092488521217,0.0719804275384472,0.99992,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_>=200,9,0.0008019508114110989,0.0038043597720214973,0.014880929033091642,0.7586400000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__checking_status_no checking,10,0.037100178192724556,0.020492735783337844,0.08000945327963079,1.0,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_all paid,11,0.00026927697451307173,0.0029306804432997755,0.01142284574678231,0.90756,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_critical/other existing credit,12,0.008562815814850694,0.01547126302433083,0.0601343314692255,0.99992,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_delayed previously,13,0.00020658645293472082,0.004349684418556248,0.016923970719143797,0.6934,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_existing paid,14,-0.001965961900522159,0.023694194030735975,0.09186974035848823,0.9488,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__credit_history_no credits/all paid,15,0.0009812110677020593,0.00302221226158482,0.011719468040279008,0.7238,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_1<=X<4,31,-0.0015717418935409816,0.02177137067125043,0.08459134212076001,0.7774800000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_4<=X<7,32,-0.0025702968775452705,0.009840119909061347,0.03823439524356567,0.9992,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_<1,33,0.003307586483419892,0.010491583070448325,0.04074922666697108,0.92488,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_>=7,34,-0.0005704790221966656,0.017090617913711033,0.06667859667293698,0.652,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__employment_unemployed,35,-1.695866026590167e-05,0.0026762319138522467,0.010449189894150848,0.52108,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__foreign_worker_no,59,0.0006815426379251098,0.0017591259541564971,0.006881519053669532,0.93944,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__foreign_worker_yes,60,0.0005248162155226939,0.0019069000720821647,0.007390366004147886,0.8913599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_for free,50,0.00010746660500007707,0.004835795961373085,0.019036117261706016,0.5172,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_own,51,-0.001581720479952508,0.01934467701281465,0.07507507972982057,0.7873600000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__housing_rent,52,-0.000398267074182666,0.014091197837183005,0.054879588063072825,0.7874800000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_high qualif/self emp/mgmt,53,-0.00036270058217310235,0.0074199321264343246,0.02908902617246806,0.63576,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_skilled,54,-0.00015264219514668427,0.022170099092813138,0.08654639805511906,0.52236,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_unemp/unskilled non res,55,0.00012753112653571044,0.0011088771282470483,0.0043649613121261,0.53908,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__job_unskilled resident,56,-0.0003756525199180834,0.0145234167567715,0.0562384801608912,0.69884,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_co applicant,40,0.0012293484640645293,0.001962454730248758,0.007712520365195554,0.87248,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_guarantor,41,-0.0001647185232034358,0.003259972027176499,0.01272027716265914,0.8545999999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_parties_none,42,0.0005595168832747891,0.006396323926157624,0.024918121585393704,0.66224,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_bank,47,0.0019452106688112403,0.010757308526103775,0.04180006014958842,0.9792000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_none,48,0.003252491238779798,0.013492813237228334,0.05213036431445286,0.99256,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__other_payment_plans_stores,49,0.00018109074107254243,0.0020553143966275333,0.007903320928136946,0.7339199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__own_telephone_none,57,0.005474841556344154,0.02185305432048465,0.08518297423912483,0.76212,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__own_telephone_yes,58,0.0060190156758111344,0.02164572597583616,0.08416594354283609,0.79824,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_female div/dep/mar,36,0.005980064840863684,0.020590405089472817,0.07996416442562089,0.88156,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male div/sep,37,5.097219466457133e-05,0.0020108592499285343,0.007645896371851274,0.56344,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male mar/wid,38,-0.0002665085899718298,0.004458149423470802,0.017327196968308162,0.62656,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__personal_status_male single,39,0.006695464949687515,0.023884760846301402,0.09294494405516784,0.94096,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_car,43,-0.0007445316591926433,0.019473689789456138,0.07566514234003033,0.58036,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_life insurance,44,0.0018102351112579279,0.014986573180577502,0.05853687874677047,0.9251600000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_no known property,45,-0.003053552408439297,0.00999983393013213,0.03873039327062231,0.9031199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__property_magnitude_real estate,46,0.004815288998199763,0.018650859271163143,0.0724284542058792,0.99484,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_business,16,-0.0007551512163116733,0.004112955662409673,0.015956181071309573,0.80948,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_domestic appliance,17,0.00010305011251507394,0.00041934251187221704,0.0016240202767936946,0.66684,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_education,18,0.0008373820943484564,0.003311748250658077,0.01298791994870041,0.8112,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_furniture/equipment,19,0.0013205016200576194,0.011705475263665057,0.04584786415781188,0.9220400000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_new car,20,0.008418852120518154,0.017825383528504428,0.06930869608021516,0.97968,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_other,21,0.0,0.0,0.0,0.0,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_radio/tv,22,0.006514990964307238,0.015215765386028765,0.05962505253080508,0.97752,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_repairs,23,-2.381677205624576e-05,0.0013380792691543234,0.005204624235852808,0.9426000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_retraining,24,1.0255729016256326e-05,0.0002952643281130669,0.0011537736203742835,0.5244000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__purpose_used car,25,0.005757676359087757,0.006218580570109726,0.024539927077404156,0.96744,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_100<=X<500,26,0.000669246879830606,0.0050164416617474485,0.019510424374776732,0.6484400000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_500<=X<1000,27,0.0010030102772119554,0.0025290072864230986,0.009823230307262044,0.8911199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_<100,28,0.013734340771832831,0.020424081797575093,0.07945859695611573,0.9989199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_>=1000,29,0.0019239948884531351,0.0024404281013020485,0.009677589390841039,0.91956,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,cat__savings_status_no known savings,30,0.005240815879854818,0.010253010489725664,0.039848613303669206,0.9952,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__age,4,0.029761975114886163,0.0651966938361029,0.2531673171176001,0.92732,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__credit_amount,1,0.0018166006366964237,0.05488200223682244,0.2148960077380575,0.64744,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__duration,0,0.04235984176326826,0.06125144970382283,0.23710073937822898,0.99808,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__existing_credits,5,0.0028835821572210573,0.07392710854396414,0.2867716969620664,0.7529600000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__installment_commitment,2,-0.014993631994809773,0.06357842051920218,0.24639835781360364,0.9985599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__num_dependents,6,-0.0016161123192035486,0.08421069067462965,0.3279858436824646,0.7034,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,226,num__residence_since,3,0.03246702255931079,0.07678640358598385,0.29918824470450756,0.9084,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_0<=X<200,7,0.009783408911288191,0.01247700700244239,0.048883881075353894,0.97724,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_<0,8,0.022977776815327294,0.012249562243690329,0.048067091743041364,1.0,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_>=200,9,0.00036542169090412086,0.0021516819143465272,0.008192306868217092,0.639,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__checking_status_no checking,10,0.05380418881139519,0.013351154148834967,0.051904518406165306,1.0,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_all paid,11,0.00019084125874133082,0.002126712720717951,0.008317503242011293,0.90604,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_critical/other existing credit,12,0.0036486879001724894,0.011706033575696455,0.04548325406242987,0.99936,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_delayed previously,13,1.795233786924243e-05,0.002137036144090722,0.00829764862713417,0.9132000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_existing paid,14,0.0008076713817065392,0.016789486051942387,0.06545956051028727,0.966,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__credit_history_no credits/all paid,15,0.0006014348807779378,0.0020417803851016073,0.007877617464455955,0.95316,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_1<=X<4,31,-3.3284077575513025e-05,0.015196795110655527,0.05922064641868829,0.5233599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_4<=X<7,32,0.0007533702987359117,0.005988484507582783,0.023303007435594242,0.9771599999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_<1,33,0.003610089462306743,0.008338750949353374,0.03266448954155745,0.97332,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_>=7,34,0.0018116964487509752,0.011452508014435571,0.04405276201136684,0.8946000000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__employment_unemployed,35,0.0018996340727398871,0.002066908405330294,0.008141970178321566,0.89732,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__foreign_worker_no,59,0.00028956737721461107,0.0010853224166384146,0.004284085976840303,0.7925200000000001,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__foreign_worker_yes,60,0.0002181826031492474,0.001103832242987433,0.004342601260702289,0.7317199999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__housing_for free,50,0.0003838872786488411,0.004570601921243054,0.017730378836327217,0.7812399999999999,50
bayesian_hyb_fpde,credit-g,31,5,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,450,cat__housing_own,51,0.0002023677781444311,0.014647429811846404,0.056452350378597485,0.9670000000000001,50
