method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,feature,feature_index,posterior_mean,posterior_std,ci_lower_95,ci_upper_95,ci_width,p_positive,p_negative,sign_confidence,n_explained_instances,n_train,n_test
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,-0.0007345177747364418,0.0015556000164091846,-0.003475429219390332,0.002096056957076159,0.005571486176466491,0.68,0.32,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.012553843244183259,0.00768291957138259,-0.0017534628404583454,0.026364222729422234,0.02811768556988058,0.52,0.48,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,-0.00018602141311572267,0.0018652561887425592,-0.0035421839891697244,0.0033345524245639185,0.0068767364137336424,0.5392,0.46,0.6252,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.0032081270540396424,0.011535228870226734,-0.017466505888346532,0.024059972562788974,0.04152647845113551,0.5832,0.4168,0.8784000000000001,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0012104780465870665,0.0009878144767831503,-0.0005756215423662322,0.003043175343277984,0.0036187968856442165,0.7395999999999999,0.26039999999999996,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-3.819780447644052e-05,0.010325675299877738,-0.01924935704773218,0.01834913453684073,0.037598491584572916,0.5232,0.4764,0.6988,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.000859109795448352,0.004155660401665332,-0.006842016796367316,0.008203560329077332,0.015045577125444649,0.3804,0.6196,0.9915999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.002915153832521535,0.005950652559267126,-0.007524431169008547,0.013605915215042503,0.02113034638405105,0.6988,0.3012,0.9964,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0017063513729546488,0.007501160500249018,-0.012122403835777203,0.014884262287015173,0.027006666122792376,0.43920000000000003,0.5608,0.9551999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.0002559591952597319,0.0015109878047645004,-0.0024124204549948436,0.0030824518680953954,0.00549487232309024,0.642,0.3576,0.8036,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.0012170222106653698,0.0007775902595937026,-0.00019401959118295307,0.002657150960647979,0.002851170551830932,0.3608,0.6392,0.996,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.0012170222106653696,0.0007775902595937029,-0.00019401959118295375,0.0026571509606479805,0.002851170551830934,0.3608,0.6392,0.996,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0010973939136143958,0.0024213987522441,-0.0034634281120004507,0.005387334641935735,0.008850762753936186,0.6988,0.3012,0.9972,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.002110171972721499,0.009979742420242766,-0.016091472835946242,0.02006168946935516,0.036153162305301405,0.62,0.38,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.0004143294611445834,0.0074263710337641835,-0.013846428466280394,0.013746528257308457,0.027592956723588847,0.64,0.36,0.9944,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0005296367501402108,0.004146495445897342,-0.006896246173217886,0.008041369809824008,0.014937615983041892,0.6432000000000001,0.3568,0.8887999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,-0.0004443351098524114,0.010309653593426827,-0.01949522908127427,0.018214812185665258,0.037710041266939526,0.5188,0.48,0.7744,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,-2.1732797680957635e-05,0.00035373745834990373,-0.0006600338518982236,0.0006544730151063624,0.001314506867004586,0.5172,0.48160000000000003,0.5656,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,0.00023266036128715147,0.005383411925333883,-0.009548983226283527,0.009896552098337922,0.019445535324621448,0.4968,0.5032,0.596,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,-1.3229358470706594e-05,0.000668741044631871,-0.0012257091319677052,0.0012740201552053098,0.002499729287173015,0.6872,0.312,0.9736,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,-3.445447079771957e-05,0.0010156654510322762,-0.0019819636065956324,0.001815898599583069,0.0037978622061787017,0.3212,0.6788,0.9588,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,0.0001666234858714609,0.002269711644889159,-0.003789659741535076,0.004434398039577147,0.008224057781112223,0.5432,0.45520000000000005,0.5920000000000001,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0023424024989615556,0.004322539958830009,-0.0056629295389396895,0.009940795509599209,0.0156037250485389,0.6995999999999999,0.3004,0.9972,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0005953739318097137,0.006115025478592852,-0.01015209119245038,0.011476505188492737,0.021628596380943117,0.6404000000000001,0.35960000000000003,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.0006802746311066086,0.0011042538187843677,-0.0027608666185348248,0.0013230192642726785,0.004083885882807503,0.6408,0.3588,0.9503999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.00028579929485404845,0.01062736739371556,-0.019169347849745767,0.019300074544776634,0.038469422394522404,0.47519999999999996,0.5244,0.812,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.000285799294854049,0.01062736739371556,-0.019169347849745767,0.019300074544776637,0.038469422394522404,0.47519999999999996,0.5244,0.812,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.004230265037601811,0.009956610484080131,-0.013570418997029847,0.022200675886056877,0.035771094883086725,0.6831999999999999,0.3164,0.9584,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.0002675654129236858,0.0009662947580126541,-0.001923087464021882,0.0015157666671338317,0.0034388541311557138,0.6548,0.34519999999999995,0.9412,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,-4.242661778975195e-05,0.0021001125624683977,-0.003784411733809395,0.0036853940480822715,0.007469805781891666,0.452,0.5464,0.65,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.004684348108051265,0.012004937814092294,-0.016867476300061583,0.02660380070813303,0.04347127700819461,0.618,0.38159999999999994,0.9823999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-0.00011850544457370056,0.010312527997976257,-0.019220737600190985,0.017930806563606044,0.03715154416379703,0.5056,0.4932,0.5516000000000001,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,0.00014328925508245535,0.005809006754080173,-0.010782350332383167,0.010868453066876197,0.021650803399259365,0.5112,0.488,0.5636,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,-0.0026425360261748644,0.005047948526961482,-0.011860877434219985,0.006378990783517454,0.01823986821773744,0.62,0.38,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.005546798995091426,0.008214882246575244,-0.009231327973686004,0.020436022473608914,0.029667350447294915,0.48,0.52,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00033640727405845734,0.0019523865284068653,-0.0032242297264082308,0.0038408121099596463,0.007065041836367877,0.5948,0.40480000000000005,0.736,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,7.193539592631069e-06,0.00025121226267102844,-0.0004406164580977148,0.0004847030661975678,0.0009253195242952825,0.4576,0.54,0.5616,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0005881120994670006,0.0006023186877766158,-0.0005029122571182774,0.001715169834625608,0.0022180820917438856,0.7156,0.2844,0.9924,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0002548557695044381,0.00523869238295773,-0.009251686714457103,0.009705801382478167,0.01895748809693527,0.5588000000000001,0.44,0.6684,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0013111117768512784,0.008015222587694697,-0.013279220223917292,0.015521639131153717,0.02880085935507101,0.6384000000000001,0.3616,0.996,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,2.6930664747342446e-05,7.713577798305227e-05,-0.00011153398297816263,0.00017067200620409425,0.0002822059891822569,0.624,0.376,0.7896,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.005340274781491858,0.008082559478507672,-0.009057991212110962,0.020033479874338643,0.029091471086449605,0.4804,0.5196000000000001,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-9.603095510675287e-05,0.000304073448124597,-0.0006404441948154864,0.0004303347395239406,0.0010707789343394269,0.5576,0.44160000000000005,0.6568,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-2.4294706745074422e-05,3.736727565080312e-05,-9.078172384226565e-05,4.649332885507958e-05,0.00013727505269734523,0.3084,0.6912,0.934,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.002162646934178139,0.003014388726278386,-0.0034899055531644506,0.007796560626896126,0.011286466180060578,0.3796,0.62,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-1.9141946162112527e-05,0.0024925845266365026,-0.0047032760556921785,0.004401422893696603,0.009104698949388782,0.5992000000000001,0.3996,0.8108,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,-0.00020688348314162698,0.0008630654453587668,-0.0017427886553001747,0.0013273321124461846,0.0030701207677463595,0.3048,0.6951999999999999,0.9856,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.014586921647692354,0.01024699674667051,-0.0038723214632037308,0.03354480363845476,0.03741712510165849,0.6,0.4,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0017043877638504604,0.0011326301892098428,-0.0004126406587055166,0.0037581207899811233,0.00417076144868664,0.37920000000000004,0.6208,0.996,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.005318883845439227,0.005076176749742678,-0.004029381121607533,0.01426514268253894,0.018294523804146475,0.44,0.56,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.026384845383539336,0.034802362920224275,-0.03679656261115891,0.08963291418762541,0.12642947679878433,0.5804,0.41960000000000003,0.9836,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.04367734291241236,0.03824732294831062,-0.02420525700751279,0.11209036509114732,0.1362956220986601,0.6,0.4,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.06785171726128592,0.03575252409587017,0.001524238541837829,0.13160998692132403,0.13008574837948622,0.58,0.42,1.0,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.010160532345130894,0.04236382523134379,-0.07158327211488665,0.08120125651892844,0.1527845286338151,0.5084000000000001,0.49160000000000004,0.8548,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.006033659120338133,0.03877325345131197,-0.0649726939835311,0.07581698375237356,0.14078967773590467,0.4596,0.5404,0.9932,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,-0.00137862949910001,0.03782855332942833,-0.0701479754845637,0.06587974911636957,0.13602772460093326,0.5192,0.4808,0.6072,50,900,100
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,-0.00018665790398002868,0.04207685489044314,-0.07647664562460114,0.07720194866395264,0.15367859428855377,0.4788,0.5212,0.7020000000000001,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.007814343690416208,0.008209120070183672,-0.006650768467160223,0.022882176533891508,0.02953294500105173,0.74,0.26,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.02120235511259641,0.008306550061295527,0.005836133416182416,0.036208427431457114,0.030372294015274703,0.76,0.24,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,4.6947195896422696e-05,0.0010505001522510308,-0.0018286245152472934,0.001869118556947575,0.0036977430721948684,0.3604,0.6384000000000001,0.7772,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.05330003246897283,0.009152893814520136,0.036952148514538624,0.06984429302981886,0.03289214451528025,0.68,0.32,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,-0.00042389877699880896,0.000999500525575387,-0.002172722000693962,0.0013432607199894413,0.003515982720683403,0.74,0.26,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.0193273916337323,0.008036064498385401,0.004322024386331793,0.033566891690622505,0.029244867304290708,0.56,0.44,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,5.514889921049843e-05,0.002061499900414093,-0.0037300873068761868,0.003852173455637014,0.007582260762513201,0.5568,0.4424,0.6236,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.004360699293810642,0.011636867142227053,-0.016282464528603963,0.025659597244027936,0.041942061772631906,0.6132,0.3868,0.8787999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0008022749255993068,0.0008298332911934919,-0.000726951104776166,0.002318744254022854,0.0030456953587990197,0.7796,0.22039999999999998,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.0004381502245920064,0.010071769639878539,-0.018638504825540088,0.017856904663633252,0.03649540948917334,0.5196000000000001,0.48,0.6984,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.0016603132149396731,0.004493287408513676,-0.006324025778374575,0.009860868322872208,0.016184894101246784,0.3644,0.6356,0.9915999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.004779204179559121,0.00624550346832559,-0.0066750676250205,0.01571010967369318,0.02238517729871368,0.7764,0.2236,0.9964,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0014442614541063487,0.007085406268933591,-0.011141391628635604,0.014477162026241608,0.02561855365487721,0.4108,0.5892000000000001,0.9564,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.0005684005600693262,0.0015279053549277991,-0.0022991555165381115,0.0032878550324503667,0.00558701054898848,0.6823999999999999,0.3172,0.8016,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00037878203685422896,0.0005251428595150908,-0.0005388268419972215,0.001407132962557242,0.0019459598045544638,0.2632,0.7367999999999999,0.996,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.00037878203685422907,0.0005251428595150912,-0.000538826841997222,0.0014071329625572433,0.001945959804554465,0.2632,0.7367999999999999,0.996,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0018190655241674914,0.0024971764713427906,-0.0026690351258501018,0.006373448512438,0.009042483638288102,0.7595999999999999,0.2404,0.9972,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.0002824479890687177,0.00953048714491008,-0.016944305842522593,0.017639656727828346,0.03458396257035094,0.62,0.38,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.002171366076136515,0.006865954921955665,-0.014743270702635232,0.010736774358302446,0.025480045060937675,0.6392,0.3608,0.9944,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0008845814224638654,0.0036323773816598097,-0.005672261406791486,0.00754668685082823,0.013218948257619718,0.6888,0.31120000000000003,0.888,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0016651698884704007,0.010205066262981033,-0.017613178252631236,0.019658403460199515,0.03727158171283075,0.5908,0.408,0.7756000000000001,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,-1.9788557137053334e-05,0.00035719192399994847,-0.0006614038197528354,0.0007033317516133053,0.0013647355713661408,0.5224,0.4764,0.5648000000000001,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,-0.00035230756405899087,0.005383267366805722,-0.01006201281983611,0.00899907363545,0.01906108645528611,0.45799999999999996,0.542,0.5956,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,9.17470118207941e-06,0.000697051664508072,-0.001287676170381821,0.0013209614599097876,0.002608637630291609,0.7428,0.2564,0.9739999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00017561813417326538,0.0011765338842233926,-0.0019417873472668992,0.002481287880239291,0.00442307522750619,0.286,0.714,0.9588,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,-1.0974523506759764e-05,0.002405707413146054,-0.004207330631047138,0.004556711059929359,0.008764041690976497,0.5444,0.45399999999999996,0.5924,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.002106721989743004,0.004092049862024803,-0.005181679277439797,0.009747303646229354,0.01492898292366915,0.7395999999999999,0.26039999999999996,0.9972,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.002069457801907825,0.005652207381978896,-0.007889347097925265,0.01234438491503751,0.020233732012962774,0.6995999999999999,0.3004,0.9995999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.00015906740953499035,0.0009285595940316313,-0.0018863862078022358,0.0014414258145270331,0.0033278120223292694,0.7143999999999999,0.2852,0.9503999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,-0.00013530993650103039,0.01104443965226913,-0.02028054007055258,0.01965042752315948,0.03993096759371206,0.4572,0.5424,0.8092,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,-0.00013530993650103076,0.01104443965226913,-0.020280540070552588,0.019650427523159483,0.03993096759371207,0.4572,0.5424,0.8092,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.005259553626516871,0.010070556797784786,-0.013007294525113124,0.023451583610284522,0.036458878135397645,0.726,0.2736,0.9595999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.0002108484373857243,0.000996229574468298,-0.0020156352337627314,0.0015114596776007083,0.0035270949113634397,0.7095999999999999,0.2904,0.9423999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.0002807936729332538,0.0025416367522021342,-0.004279712279745831,0.0047380046137196034,0.009017716893465434,0.46,0.5384,0.6492,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.0022983039611571324,0.012130259182685378,-0.020024449748900715,0.023798247430774633,0.043822697179675345,0.574,0.42560000000000003,0.9832,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-2.415670664728124e-05,0.00969197257738792,-0.017791778315099108,0.017078543444018088,0.0348703217591172,0.49520000000000003,0.5036,0.552,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,8.090920875307202e-06,0.006256516061893007,-0.011651957354318345,0.0111963543957449,0.022848311750063247,0.5052,0.494,0.5644,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,0.001754382583295047,0.0050336088902399705,-0.0072874958660392244,0.011118257802082079,0.0184057536681213,0.72,0.28,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.006309430834643759,0.008630198935066436,-0.009376021175893378,0.021818006705814626,0.031194027881708008,0.46,0.54,1.0,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00029427926713545877,0.0021758683652079547,-0.003559556616959349,0.004379874697252494,0.007939431314211843,0.6128,0.3868,0.7372,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,4.417740662078835e-06,0.0002381029006605452,-0.00041010516265714856,0.0004950840536187985,0.0009051892162759471,0.4604,0.5376,0.5611999999999999,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0002448352032944732,0.000784178049534116,-0.0011325820905725423,0.0016573785537284716,0.0027899606443010138,0.7556,0.2444,0.9932,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0004713164284130926,0.004774663705390663,-0.00794325113371773,0.009183211617326888,0.017126462751044617,0.5720000000000001,0.4268,0.6676000000000001,50,900,100
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.00021200663812521938,0.008187545989782165,-0.015165076719062934,0.014330296087291408,0.02949537280635434,0.6576000000000001,0.34240000000000004,0.996,50,900,100
